,MolecularStructure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,ALDH1_inhibition
271,COc1ccc(C(CNC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)[NH+]2CCCC2)cc1,1.1663650439592699,0.5526028506417061,0.015830435289265126,-0.4838611289188043,0.199624345969355,0.5968816100012487,0.10205825853134894,-0.10077116809699983,0.3617126210703793,-0.11621199435410505,-0.04243702972937545,-0.2501735116347924,-0.21608774880132312,0.38682705436497483,0.03183216495343533,-0.2881390895226927,-0.13373131365718058,0.12008052626679737,0.039119000711755246,-0.27453374597813057,-0.008514290704472578,0.1340729493809905,-0.11855687440033452,0.08290860150382816,-0.17152532205715085,-0.10048263569767635,-0.10196435302423319,-0.19381625422054277,-0.049970941075580255,-0.11280080989966082,0.012149790320184867,-0.14684873963404976,0.05681874229116374,-0.03145964224038772,0.11161439957099654,-0.10445096249459648,-0.01190600703017697,-0.14777493008033957,0.07864584947706335,-0.1702047448409994,0.0007841626022809686,-0.040092299489718174,0.01568185913083281,-0.12698680343953198,-0.12579311861348852,-0.041991463175900925,0.13554227861413198,0.27191017504793935,-0.13837692594334564,0.14485118646064743,-0.12297741851180177,0.02799007421604754,-0.11012066607736794,0.031110007413412973,0.015836017585739458,0.14871501609864649,-0.17949924762289254,-0.05049519549651629,0.020059046566149517,0.1000781211635174,-0.1180615423751897,-0.07945086504579196,-0.2586544714450197,0.13531594513699566,0.040467739813935526,-0.09013793257239024,-0.021438883809087626,-0.09717927079681724,-0.018449221927696956,0.05408590398894975,0.11374534779820766,0.03414180510303637,0.03790239445712646,0.041738282474925566,0.001065831477210472,0.026370682028850165,-0.10940719595310706,-0.022529443544253406,-0.054327369337726625,0.07513911491587627,-0.08140587252859756,0.06448369318675973,0.022795394637846255,-0.12434888486365585,0.05172528876149271,0.0035136563420976796,-0.03662392639525399,-0.03314835566292576,-0.11686454918612894,-0.11162696431915811,0.027864260696746086,0.02968720723807644,0.04474803123774722,-0.06005012612699488,0.020812082844856087,-0.022567993096921576,-0.05891461046560136,-0.019722049977395312,0.011125033521970843,-0.006540297445038024,-0.03373633612096434,Yes
272,COc1ccc(OCc2nnc(SCC(=O)N(C)Cc3ccccc3)n2N)cc1,0.78363691550458,-0.668145821281763,-0.016249158202435186,0.07316282046627855,0.50702076251271,0.09580186994936583,0.0017595732615422455,0.46351414003757935,-0.03195330624214219,-0.3640537636919236,0.49291244930354844,-0.22858508452407686,-0.1721600361762542,0.06680837296406969,0.2831717289889045,0.04088994023954335,-0.11424557724831484,-0.04724443529877162,-0.012616022054545383,0.05576613731577831,0.004677873974192689,0.18607098703321082,-0.034446385491915,-0.2509076065751823,0.05257322540671762,0.18400043761797347,0.156768760843591,-0.05433161255162658,0.28948302095854034,-0.09981309647217776,-0.2909508379271847,-0.13572326218940178,0.08298123590817165,-0.06682210175076836,-0.10275462589752181,-0.029101899164403488,0.04847342313411309,-0.20008904521906654,-0.041598282581447495,0.28547507619718104,0.15977852872805404,0.18536444035497407,0.07174394652962292,0.14465121457098915,0.1027566515862201,-0.04994573770755024,0.07623321864312106,0.11121502275098559,0.1205059882623522,0.10174068749986777,-0.013383946720409337,-0.061858720748525504,0.10651530770847897,-0.01732171623534006,0.036210590894176095,0.009560164642547154,0.016092564220354728,-0.19032409355762936,-0.0544354363799498,0.06267349956792323,0.03812771702389749,-0.09886108047978978,-0.04742312989707167,-0.02822611577881399,0.009966490191342879,-0.0648046113407622,0.16119229000279592,-0.06775384224997741,0.10109672556903966,0.08454411289561369,0.04030624336129668,0.14741378035482589,0.07208272193381898,0.015563764361868746,0.06244050123577092,-0.01788358866515704,0.009616164963729874,-0.031404892403253504,-0.0038557978705504856,-0.0635182025752954,-0.04243467078817456,0.022531617401982864,-0.04914781847155698,0.031491789922210835,0.0007182269001437887,-0.007894136838231312,-0.07780719642016971,0.027815371795962485,-0.04428044354368951,-0.073405290708803,0.021964428270206796,0.06749492342699823,0.07976503824439908,-0.02571760023056429,0.09262071354058196,0.032401589741562965,-0.012576726508952973,0.015099903689501131,0.055940985269391584,-0.012164589895929667,-0.02869892793539679,Yes
273,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1,1.941232452019646,0.5140121056590282,-0.379299251398621,0.07396182341070097,-0.3054215462435929,1.3314456108235118,0.08748044886042747,-0.28397465807049743,0.4728128125553882,-0.39867186240586877,0.13062745179903879,-0.06377069388508129,0.32376316563333685,-0.07802446104388526,-0.4086259670890567,-0.21247599761988906,0.1283070577738882,0.19128762311864206,-0.12146586731275393,-0.22027577891641292,-0.13729242465810182,-0.14992778035542906,-0.044381747495568266,-0.02542572369340564,-0.00015717124202686334,0.2108546317240578,-0.1402071133124846,0.05045105599804332,0.09352965223544056,0.013591994358681013,-0.16342381877744006,0.10924504562212821,-0.4165274326406537,-0.03385780824889111,0.165529563039332,0.11292259752772525,0.04481482843784255,0.026806749887666063,0.08679189296841643,-0.0145492426659371,0.031212099406339212,0.0784730082057808,-0.09035057512868105,-0.2827292279649181,-0.2459189459127397,-0.06276992110209281,0.18483534049068595,-0.13438131033093573,-0.1666707623960921,-0.07416153494225977,0.023685591730639513,0.08970021631874904,-0.09392254896007095,0.053121677226068476,-0.012773665040081332,-0.0038273439624150643,-0.004656202994759187,-0.06353335359445285,0.09306378148773409,-0.05838341737528963,-0.032524904702911146,0.04806836270956357,-0.1028791902425868,0.09289480441700834,-0.028101757382779244,0.06788783973851091,-0.05270766697794642,-0.08450814038178783,0.02034335971898997,0.12173732554669117,0.042966003208282706,0.07708262969621911,-0.12411326719326855,0.05925142482387302,-0.09026810405006201,0.011962262122294707,0.04749106801350693,0.033348627381806696,0.05707770710235214,-0.11949138359731894,0.014483781987983847,-0.06721376963450733,0.02671008013115902,0.07826200801548021,-0.01609470606884775,0.011597376092543557,0.10274774663666582,0.05450025529587815,0.030329039135264635,0.05661850733131575,0.03142542761994557,0.013030475418476378,0.01963037585650693,0.09309342309743845,-0.06128365383878457,0.021204471283905756,0.02477706126487455,0.022534327733725313,0.06565337184997933,-0.022994464576506855,0.045923565912285504,Yes
274,O=C(CNc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1)N1CCc2ccccc21,1.7092648176753367,0.4195592408344762,0.304830554179336,-0.4077304998275812,-0.1520245760958008,0.9762050879744861,-0.08448118326434603,-0.4022347768889214,-0.1309369168711279,-0.24319280688930817,0.07596161704569825,-0.27913955523297995,0.5365905473597484,-0.5504703706482345,-0.2878911106867051,-0.19310796427790072,0.03683895647384589,0.3191213793649545,0.021333681853324606,-0.2181349152102607,-0.16471871550787137,-0.2046425031636651,0.17835211122239406,0.021489548413484567,0.19292705964958426,0.1095666980565711,-0.07090175818412747,-0.04036580132076165,0.04862013750161427,-0.014164896426965525,-0.06374572930583272,0.06331804678308026,-0.42861204792695945,0.1388556096451902,0.07452999859276772,0.10592833839260374,-0.002100589211058003,-0.003990885101635201,0.052688997041024664,0.044394008620732194,0.02968906764573733,-0.10720094905962275,0.12807546635825498,-0.02601406849271155,0.1437170628052652,-0.2161193733188082,-0.10522712578885393,-0.06568779164524238,-0.04862290218988933,0.10646139878429185,-0.05115015249703594,0.07906256997827789,-0.05577145778566139,-0.00023523073767103508,0.11050407103814328,0.17723457539129878,0.07799373286063518,0.033064761482842056,0.04191399982627063,-0.04297636587641267,-0.09908035181150453,-0.0033469205236721605,-0.08873659147814247,0.023110529468098596,0.016979925363483257,0.05985852654826069,0.004115195292921018,-0.07104652209617851,0.03279595075624834,0.020760620502762346,0.047639023759462704,0.03915407090662403,-0.04455683003097987,0.04161291901993234,-0.034358643898070716,0.058811369789579036,-0.00562366452552299,0.03478012151760225,0.06613801486092967,0.037977090421652995,-0.06290686385884055,0.0517078933713174,-0.02046274852269534,-0.06341398358901178,-0.10146356317082952,0.04072886507615713,-0.04144115793616014,-0.027870231463099374,-0.06122215925380457,-0.01036703507258015,0.025789301352831008,0.017366508857451946,-0.03034470447908516,-0.0597261826419936,0.06734990793133613,0.06450360643059758,-0.027643908279467225,0.0868115783197938,-0.034416069328198164,-0.0418505182279515,0.023505408973004512,Yes
275,COc1ccccc1NS(=O)(=O)c1ccc([O-])c(C(=O)OCC(=O)N2c3ccccc3CC2C)c1,1.8205111938298633,-0.1704840866395856,-0.9898151976610423,-0.38123770036181465,0.1659932425788169,0.20039284244291194,-0.3687781591438142,0.04707110964647666,0.15303068376495577,-0.12406052191019931,-0.38235306820770093,-0.28792901062229476,-0.013962049439558883,-0.48240062380185555,-0.2131036936471787,0.031531360443480275,0.17526875655380464,0.18494745026925777,-0.22739744032349204,-0.04618894393452962,-0.28871673274891996,-0.09780134453900373,-0.22561521994394687,0.0931232578351391,0.3599392943657581,-0.3208259898336235,0.16398933119648837,0.2581169823219999,-0.1810576640694616,0.3755260997763657,0.2096566701739868,-0.07092126187383879,0.17876637996704403,-0.3289379096151277,-0.07153151613613015,-0.08533659725346274,-0.19325089350767383,-0.35774151107572105,-0.0746334873191025,0.01351787294917283,-0.13055498732736162,-0.3234873158585386,0.04998159499454263,-0.08226996305107123,-0.036865792164923056,-0.006244504961704642,0.2459259668782419,-0.164772985827353,-0.0014743378831579312,-0.19958893815749984,-0.08065039172775855,-0.007002562816683545,0.0014292949817679183,0.02747480066360222,0.032282422155899985,0.14195582609951024,-0.13112481965934508,-0.030236902252941584,-0.002453021854608813,0.04205936348052452,-0.19201775610800997,0.058957542578574704,-0.013228206238925119,-0.06874684888192319,0.08628127505329672,0.05199347199293587,-0.029371999402835417,-0.13818500743528145,-0.04656278613179836,-0.0117804899388667,0.04683768918566406,-0.017013226557005268,0.060896004119083615,0.062060315802268125,-0.08012421681312534,0.04145031770792195,0.06845159608488499,-0.07073367227306966,0.07188699777840606,0.02673754895604003,-0.09947248826702544,0.009721589213130257,-0.04796344904676567,-0.0255423710902826,-0.011086683481531396,0.04410374758511799,-0.07852390606540297,-0.020528317876403416,0.03147351265338593,0.04647778010466228,-0.011482851082576781,0.009581066870306604,-0.03994842607079624,0.018178012411491185,0.04120104116929379,0.04758847549979246,-0.01597251383520032,0.021439575657043308,-0.012661952122555024,-0.014649806692655719,0.003224936818335247,Yes
276,O=C1COc2ccc(C(=O)COC(=O)c3cnc(Cl)c(Cl)c3)cc2N1,0.1676412644251117,0.16176836094491545,-0.6283226476188976,0.5225840342672922,0.15139851589992404,-0.06627944010400302,0.11645634562450509,0.4075934134818321,-0.6177441694941572,0.2791661789332567,-0.1512514773903016,0.2791581736893644,-0.0009307968729331543,0.10321166524118025,0.12600992999171665,0.27190891054220645,0.3596348013347053,-0.05792748082429535,0.12686583810461077,-0.22709039635905434,0.09843095468529324,-0.024763961359079645,0.26582524385406214,-0.2188188968214507,0.1427971761792625,-0.11502431710397187,-0.12980790379435542,-0.11044892828471506,0.025134057239593787,-0.07916109551823852,0.29322372861187157,0.44217008496500065,-0.07186792722484713,-0.46995315995532433,0.14142531942814351,0.14928316921547605,0.208930702621009,0.09126237479777549,-0.06287214591256589,-0.00313071410983845,-0.07790310710517784,-0.17722378465384236,-0.05154056786047604,0.04484639220057233,-0.10548926287758256,0.11226326792731951,0.15017607298882044,-0.011324069185686883,-0.04598496983809041,-0.23307691444521517,-0.17579029147134712,0.011216083947895125,-0.04318539971393287,-0.021370148936233853,0.10173708468206971,-0.00940275351126365,-0.03681890484969523,-0.030956797996215032,-0.11888174757635943,-0.1408397224487874,-0.026613657458567735,-0.04044644519017179,0.0634618365383525,-0.021438927933898542,-0.05257250516611746,0.03120549786278948,-0.008238569352782827,0.008421202856962292,-0.0016442688131354968,-0.03737041720716283,0.08396967261762933,0.025148891830596844,0.04005878354737312,-0.05380311433456801,0.06590078492892039,-0.05327923675507247,-0.04988619966873172,-0.039438483314831026,-0.00331129648779325,0.007564905067587875,-0.027800490163256655,0.028428598724389152,-0.028481081885123206,-0.03826906277817698,-0.01018025503357304,0.0012931477579029107,-0.08608409750328926,0.0007678072087589705,-0.03460053146557985,-0.02110920953106873,-0.00014658267069791978,-0.023906773852750106,-0.025931448528971286,0.004645427159036712,0.046918066030198206,0.016536106594864423,-0.020269600751802494,-0.02300283018495358,-0.011246396722855575,0.008572717253868455,0.027511526336344194,Yes
277,Oc1nc2ccccc2c(O)c1O,-1.8625726877168431,-0.3963803835542707,-0.42864344002642923,0.07459191995812214,0.4654253968912464,-0.0084628267685793,-0.5126170770960283,-0.025384876904964458,0.22522227826317337,0.03430015760032632,-0.08957465935954163,-0.28475404016025446,0.30116647878843206,0.2667912428731875,0.019459681555004413,0.3460347533032415,0.2448016463133263,-0.041147192559615305,0.16419456225040532,0.13011485138710321,0.16925062524436243,0.09293521249094108,-0.2651731672740587,0.03388511098884244,-0.20373919080636088,0.4901011940017849,-0.23014683079074702,0.5152610019147729,-0.07074089811141294,0.08453241054806652,0.1433417097694896,0.3021875754545153,-0.017179616059867578,-0.1926859877300127,0.16720027642463717,-0.3310249567773895,-0.40259792127576277,0.21528450098144528,0.19380484515276436,-0.011218282073508543,0.08731064283437842,-0.19788277468680843,0.09170233895378838,-0.008653828506489934,0.1821786461067342,0.1338112810155191,-0.07851579183781547,-0.03698163256400539,-0.06691548575121618,-0.037285134523985956,-0.16617651436084965,-0.11545593152823375,0.01467304814132721,-0.08348056055998286,-0.06424222331703441,-0.038252602624754946,-0.08499771560261189,-0.16034180012270602,-0.08665143506976535,-0.005471670528768976,-0.08864646404789066,-0.07315268987506894,0.1189048816407522,0.002043285393906764,0.13276254913201682,0.07382399888757916,-0.03618880900572219,-0.2087193226668103,-0.06801877937174945,0.20705127310263047,-0.16704193232934225,-0.09268718304902562,-0.1569914335857931,-0.022502670667988594,0.1100755620813948,0.048332030370613475,0.31283238979602945,0.07840690527817593,0.17238352623562195,-0.07018959099539551,-0.04503046970531183,0.05395174474228245,0.3010077240791573,-0.06967266293932675,-0.2477860259330112,-0.05565808561426653,0.09701487227324315,-0.05258217123695499,-0.04080592874784656,-0.06203650140371405,0.05074048785280816,0.1304300799356679,-0.016991392137669797,-0.13571910379353824,0.01941010424619293,-0.016230339271414554,-0.11935803253717434,-0.013059155576199851,-0.001878754138067872,0.18567361378965114,0.010631145753328188,Yes
278,CC1=C(C(=O)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)NC(S)=[NH+]1,0.07752732118453289,0.031866287038499246,-0.6025001110538158,-0.11523620745503053,-0.29315119687406965,-0.2910350256170302,0.4929916799889312,-0.08979885784663846,0.3516973109867172,0.7137288251644789,0.0884444664553257,-0.1678858563652397,0.03527567538023948,0.10315766859720046,0.14602467779551365,-0.08232143454275247,-0.05255877300360047,-0.3260979226313522,0.17642749964111867,-0.17183770426509273,-0.03509913886493246,0.17360858733635512,-0.09855738030838229,-0.5769373150491458,-0.24303093612458213,-0.037773720485780045,0.2318376090310234,0.041246452462225316,0.26203752077956777,0.3147375856284282,0.14880399594431015,-0.09215436749481137,0.0429162534940541,0.2502362001348697,-0.13577706455666272,-0.10471304898774104,0.20770301783488393,0.39814592347438454,-0.23304378984451174,-0.051458495119742056,-0.0878250896707093,0.02793276357462971,0.07580589407166129,-0.23977618134175155,0.05834007879472903,0.14430039696318375,-0.0452679003572601,-0.18859288853050923,0.01646043167234153,0.27936654439287534,-0.1377103739908842,0.42788689584514356,-0.07320514188818249,-0.02419265505450084,0.03619595364485213,0.03239684243948731,-0.041461836809043195,-0.04257360982997561,-0.09995300377947436,-0.0031060168726385344,0.027937990260764337,-0.07994599129649388,0.20014678062482755,-0.10676378298762677,0.04310613092677341,0.04062445212263831,-0.06715405961502446,-0.16102084197040295,0.19832873861770842,-0.23540450200899882,0.12482844795590127,-0.047180533294987836,-0.26665781264994687,-0.20174356147504252,0.16937442371547162,-0.18446619540604,-0.05593833222036105,0.043271640352360634,-0.032796670411674625,0.035712781602938795,0.12098859460884016,-0.1706834011399402,0.006825311576458566,-0.010458511371034457,0.07716378163157954,-0.09633646046403696,0.2638477447719923,-0.004965309273536372,-0.06251318577173556,-0.14546154012240484,0.11102676156619935,0.33295473695503924,-0.1886076560716365,0.23682350824233092,0.20588617000834775,0.06688367331655526,0.04527943257155945,-0.008501058899247637,0.16199445517044153,-0.23252850625775398,-0.16888738636001838,Yes
279,O=C(CCl)Nc1cc2[nH]c(O)nc2cc1Br,-1.1684162279994847,-0.20876991198566047,-0.1706770854280326,0.74513158642813,0.16286899161898893,0.25209872392058724,0.6284729894059531,0.2529169397976363,-0.3819546534256584,0.035322289575031814,-0.4141455134198333,-0.3458158230490565,0.12215371034185987,-0.0005856025731127386,-0.13754520595593617,0.12637977678805049,0.09899067072178148,-0.21698119827338785,0.21303177694816205,0.020182116297508136,0.04612665986057715,-0.35105588086955425,-0.3127595914035173,0.03392201824734882,-0.40640852299142805,-0.0892714649322739,-0.27526655505277453,-0.15567807891087104,-0.04713107335505491,0.005039889306948297,0.13175508005794445,0.0035076992995078772,-0.08827796218077902,0.03764324286162074,0.1711731311937166,0.030816334083729188,-0.3362138581344782,-0.13109640255982677,-0.11844886934376167,-0.0457903952175669,-0.044060901105259724,0.09572925793875738,0.08606367436633981,0.2139712798433714,0.13593970439728723,-0.13845329329294512,0.10024486052337499,-0.15389108437311977,-0.32637042209488065,-0.2421623195085591,0.23895856114029096,0.022373323552327486,0.029936490821530895,-0.06405629449926241,0.01200935763350987,-0.0010292412167937422,-0.001719797120622861,-0.15625737837972442,0.11219063661703998,-0.12911177278096186,0.18826695390674372,-0.05293908680335723,-0.015196294874296733,-0.030311874566187624,-0.06523574929546834,-0.027032481380935464,-0.038551518379665084,-0.13576250960463923,0.061796969229653276,0.05906611439814547,-0.006024650082134828,0.02300119804906764,-0.05419131421301397,-0.15766402825635475,-0.008186866048380925,-0.07940758754050292,0.1662960140583588,-0.022153610532592117,0.08247680971811784,-0.014604412685418611,0.014481639309985183,0.053074932180537104,0.15102861626828076,-0.055414885088638614,-0.003711242443223354,0.041535140707812994,0.079726131361094,-0.021817932896278956,-0.042443495107265965,0.03958215372312423,0.022747319321974154,-0.025964098416877905,-0.013791094837322106,0.024277714226652265,-0.040531125461541376,-0.005617566864551143,-0.08049710050842636,-0.026524188173552992,0.004991863446348476,0.08072713535772846,-0.051878656116452045,Yes
280,CC1(C)C(=O)Nc2ccccc2N1C(=O)Cn1ncc(Cl)c(Cl)c1=O,0.21893757161984537,0.11146122144771058,-0.22714986105891527,0.40206969731616493,-0.3545895656597064,0.09339271726726314,0.30150277768618516,-0.08729055528743337,-0.557814811844973,0.050979930693052664,-0.20613608897363714,-0.1663162504949396,0.3468535229321662,-0.04876431202939099,0.32692878671539294,0.4561418047042412,0.18432394827137613,-0.19562277371339853,-0.2600537367215844,-0.0838074667120975,-0.1986954074294654,-0.6008823591578041,0.40436875153564916,-0.27224176072939577,-0.058757068803124035,0.06407001069952184,0.09477388778130359,0.05349729804480718,-0.3107889980255574,0.0615547575251274,0.07171084773965691,-0.1299249814355447,0.06762519854983934,-0.3531176661973527,-0.3885614335058184,-0.12987651582950183,0.1313044551219112,-0.10885238118073041,-0.06156035631406592,0.09676995319832836,-0.058321194492908575,0.058269398307345815,0.08937641222093662,-0.10084188599102833,-0.12535486624161268,0.16127865917941323,-0.03137309215890715,0.005492356404341616,0.007835933440370731,-0.02060564792500197,0.038359529637893706,-0.1962338181992694,-0.03143880085680117,0.07201230448019517,0.05938270056398379,-0.04257020176077942,-0.011569193318637542,0.009160408694627486,0.043975896809582506,0.01061322327460917,-0.03527944040373363,-0.05281404588959527,0.1495534355976675,-0.11419905678609127,-0.12482574198304106,0.051769407135835464,-0.15755208703350115,0.008570549776414691,0.052868175829617524,0.045544964530474664,0.03301685261010109,0.005012010913742515,0.04374776255520293,0.07753992947261996,0.012803257897870842,0.01540996971149576,-0.02484740927203333,-0.02451160792356344,-0.018532430070611852,0.01176323522289057,0.011571859785763285,-0.0048832265388535825,0.08679368054750426,0.03637285272113402,-0.0031192289286712865,-0.05910405848710024,-0.04992552601285675,-0.022239645272858148,-0.01741611037639879,-0.005139085587354894,-0.013531710857340009,-0.05843097952389205,-0.028377309147712575,-0.008117764194019732,0.027963849250142545,0.06628264659410843,-0.00808363408166168,-0.018283290127909173,0.010986104641839098,0.015674264736158367,-0.008494926086965728,Yes
281,COCCCN(C(=S)NC(=O)C(C)(C)C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1.075760713926651,0.17888973009373677,-0.2097756977464559,0.3735690607992612,0.29262374056863366,-0.11267243637077808,0.7545789405778027,-0.001388261954412169,0.13168140664284433,-0.39871577416161036,-0.017153144136806266,0.32905726634860777,0.2349895416992314,-0.10081599104369934,-0.15625841459126447,0.25184717350586616,0.20068450030043744,-0.38603328108000956,0.32857126370414447,-0.06576202235403636,-0.1282826769540527,-0.17311136192408896,-0.11043184833632609,-0.23578656106455703,-0.08455424122585209,0.04151234965609417,0.28385540616446964,-0.25220558000710736,0.3465873823079829,0.12237669822892179,-0.2597710338118694,-0.028477320583150015,0.22463666072333005,-0.28308489975635903,0.13664035164705834,0.10650352670584082,0.011200125598935358,0.009392837569480741,-0.43129050090680965,0.32840399335586945,-0.18243794329622434,0.17610062389884618,-0.024913959764440035,-0.02153438597822792,-0.24454755406119077,-0.19689531409094985,0.06656184836701963,-0.10492613894556425,0.12452237169905261,0.29439143695691117,0.1156483949880241,-0.31976686162826795,0.007125985696167333,-0.045043846788369514,-0.1556265468032299,-0.10691794888456688,0.13559947750063703,0.0908413155777663,0.0732398034757853,0.11776948265486883,0.03137493933119827,0.09849975487587294,-0.1309464658130016,0.06789175477304289,0.11652102326252997,-0.09694667867368013,-0.055313966463887095,-0.07764807878660909,0.09694024882169731,-0.06226242183628182,0.03300348286591708,-0.0153733923084304,0.09693852346956618,0.010067534768375387,0.03379042004493672,-0.027011874080542574,0.13020530328454757,-0.09430329596737168,-0.0340742708925671,-0.020899620954629983,-0.03974709914333368,0.03084364624290246,-0.006795874494803546,-0.0141567387532699,0.00480794570804215,-0.09460335383506085,-0.056825534965514415,0.010999649001171695,-0.023479883478857436,0.04015226419192541,0.029739528809413846,0.017106454354717544,0.00021196291457741014,-0.027866540305640893,-0.02867434417663403,0.09839464841367049,-0.0662717800499437,8.601548921668688e-05,-0.0314942697450276,0.04141678051236547,-0.04784291237463705,Yes
282,CCCN1C(=O)/C(=C/c2c(N3CCNC(=O)C3CC(=O)OC)nc3c(C)cccn3c2=O)SC1=S,1.9433319510650933,0.343592493686709,0.48838025837099985,0.9038874685405948,0.12009863589344494,-0.08073681294424445,0.40060477481918266,-0.11906052659404356,-0.8228433599535369,0.4396594532224371,0.20616523139857243,0.2309192844427357,-0.10618060916543139,0.08828013781249287,-0.3317224438555828,0.3122906478927645,0.24478811470705544,-0.03487727841954336,-0.026006492323304185,0.26391183111945166,-0.11210051725574695,0.3463367551576558,0.02926741697541891,-0.2722383771346789,0.24646317945467483,-0.018286533447828972,0.04548790790971535,0.20395876565168125,-0.16139026719664226,-0.015282008405787605,0.009159233589219063,0.06753631108171174,-0.005590058177103907,-0.34376814587902044,0.09183035236448488,0.1630253913735652,-0.13772797624339578,-0.2079646442748968,-0.15147553264965866,-0.11027914570794983,-0.19898209782683574,0.3037012159010622,-0.08986124799126793,0.13113623356583554,-0.27873562791904594,0.3707187922532899,-0.20553849181828793,-0.27695182820944364,0.17672636088953994,0.12209582724547106,-0.005450473396368315,-0.168200990089574,-0.12605585963665455,-0.01938819767569105,-0.3777333727210541,0.10240770128945784,0.07502219495855166,0.1015667204460823,-0.01622795214936416,-0.04972751943328465,-0.0689804245642712,-0.02160647615737233,-0.0312632312251816,0.040985602120871024,0.13753268411783906,0.05893461663857638,-0.01933980747797107,-0.09131924059740422,-0.05186921417378921,-0.010623517180580806,-0.007774768147765758,-0.03757499044984559,0.056314144373655846,-0.11265748058698109,-0.15374034798019848,0.03689540888149651,-0.011496912036626105,0.04508016560108473,0.10930120329017098,-0.010349836680603828,-0.046863609506785475,-0.014201081206128953,0.0657834176593932,0.03819742771204035,0.05467831802623232,-0.018973248124069305,-0.017768870184748986,-0.02167120938979386,-0.0033464461316955888,0.07136251760234076,0.03967664223137625,-0.07243521160215173,0.019719718375007633,-0.02153995837028204,-0.02142397915241582,-0.0003963868054496311,-0.013966657396463395,0.0484841509817233,-0.016714441632504188,-0.08166490687733834,0.014507070417985714,Yes
283,COc1ccccc1N1CCN(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)CC1,0.5163123820121122,-0.025218007648964067,-0.2181748913327366,-0.3662814490662893,0.3056922091400267,0.16572046927558318,-0.1312377333726798,-0.6726741362801149,-0.21560736601297156,0.8256287928102809,0.7948044745862525,-0.07400462158375494,0.14308771991963526,-0.23735838988470254,-0.31170429621970225,0.033999282777536805,-0.1844396653086178,-0.1407092879483362,0.15990892103660898,0.17826831222833073,0.14283425429827598,-0.018679348415710378,-0.29286605495628976,-0.011353933028011184,0.18824543968492333,0.06436132027430247,0.24484712704983033,0.11604172419562223,-0.2758767287873006,0.0790112601872506,0.27017979412163856,-0.24724856879280635,0.21654315353805842,0.030928687041642543,-0.17300099570625338,-0.08670935406593698,0.08593019239107157,-0.16937969010593049,0.05701505868411132,0.035184646859595325,0.08128776315152603,0.020823601315498267,0.016621945661196413,-0.06650150429981157,0.0613457363393321,-0.009822443023969542,0.030212527679529103,-0.08048655560812719,0.10146454174047001,0.17580702663293538,0.011358622155176962,-0.028146786081119205,-0.08491954065920025,-0.032264300980147716,-0.047120840940398964,-0.003987501910027968,-0.049846760179055725,-0.04534117707826299,-0.058280039462971736,0.04470698098283471,0.09349762645391098,-0.04077866042219545,0.14687692241837338,-0.015119588863068655,-0.03815568079507541,-0.0064838520128925135,-0.02395123460438172,-0.03468652938913301,0.0835558949466967,0.028508457518260925,0.0612362438244544,0.02877010857590862,0.019581070151874946,-0.0053956420348300034,0.0554714800008635,0.04493679325409342,-0.08229330342967665,0.019165816649043287,0.07311057787856623,0.05588487005360061,-0.05213880040629749,-0.0701405505353769,0.007076144244329567,0.016148875231043434,-0.05094066581522108,0.028569158989775138,-0.0022777655895392756,-0.015020505831150327,0.008898666366831651,-0.024681723933774692,-0.004578631631961604,0.044193131616793876,0.005019192363172403,-0.016660209793633165,-0.016734248145874674,0.05547870891012426,-0.009853534777780153,0.03387297832150468,-0.019703401507764878,-0.0008107579671031957,0.031449976153728486,Yes
