,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
Cc1nc(N)nc(COc2ccccc2)n1,5.510612874779541,5.510612874779541,0.2214459981523477,0.2214459981523477,0.8375998807635301,216.24400000000003,204.148,216.101111004,82.0,0.0,0.2231362088171437,-0.485613509839236,0.485613509839236,0.2231362088171437,1.125,1.875,2.5625,16.477891194724553,10.336538462665812,2.014255035399049,-2.048969976687614,2.0965676497381973,-2.072166044233691,5.21112544123159,0.2949650060933497,2.265103680584474,2.048553839996692,452.4157081522295,11.380468888623982,8.921097473288041,8.921097473288041,7.737183443017882,4.887352194037665,4.887352194037665,3.258778112068881,3.258778112068881,1.9219601859908568,1.9219601859908568,1.2889310056538013,1.2889310056538013,-2.17,5191.617635899615,10.351259370642058,4.566155709816853,2.662133526499644,93.33076142371335,10.470530430962237,18.180798295796748,5.824404497999927,5.948339280986494,0.0,0.0,0.0,4.9839785209472085,9.967957041894415,0.0,18.19910120538483,19.056471336613843,0.0,0.0,4.736862953800049,5.948339280986494,0.0,14.951935562841626,0.0,13.530619164203545,5.733667477162185,41.980644338307904,0.0,5.749511833283905,10.470530430962237,5.948339280986494,5.749511833283905,0.0,14.951935562841626,6.606881964512918,6.923737199690624,11.648808995999854,30.33183534230805,0.0,0.0,0.0,73.92,0.0,0.0,0.0,12.555221245499412,11.648808995999854,5.749511833283905,0.0,6.923737199690624,30.33183534230805,14.951935562841626,10.470530430962237,5.493703703703703,0.0,11.99075711766188,0.0,5.510612874779541,2.1308455110439244,9.483574368018813,0.0,2.0571730914588056,0.0,0.1818181818181818,16.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,2.0,1.34122,59.75040000000002,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Cc1ccc2c(c1)oc(=O)n2CC(=O)c1ccccc1,12.173495212899976,12.173495212899976,0.0149726001511718,-0.5047397014361288,0.6855527108704391,267.284,254.17999999999995,267.08954327600003,100.0,0.0,0.419882004320199,-0.4076845187472736,0.419882004320199,0.4076845187472736,1.15,1.9,2.65,16.407846125705085,10.124501739692072,2.132749025421319,-2.018148743324933,2.148602020804073,-2.1958730032867724,5.9603497327589015,0.0970394342685643,2.748813228573685,2.011686387186064,827.7993120467421,14.11251969619286,10.997867401595103,10.997867401595103,9.64786704554084,6.332208807273339,6.332208807273339,4.714495396323188,4.714495396323188,3.221245093501524,3.221245093501524,2.1822534509036537,2.1822534509036537,-2.619999999999999,53425.93391055815,12.415666018077433,4.810628125991715,2.15905729192266,114.81198113219226,4.417150937053347,0.0,11.366265088007182,0.0,0.0,5.756062822229453,9.361636831863176,4.794537184071822,0.0,0.0,36.39820241076966,24.61992282831084,5.563451491696996,12.061457123528836,9.211688121125167,16.882965805623442,0.0,4.567099647791355,0.0,13.4684936056032,0.0,70.20843953738816,0.0,0.0,5.756062822229453,0.0,0.0,0.0,10.350344594156294,6.544756405912575,6.923737199690624,15.921440167465814,57.742624668818046,0.0,11.099720859258504,0.0,52.21,5.756062822229453,9.589074368143644,0.0,12.328001352277514,16.6631723509555,5.563451491696996,4.567099647791355,36.39820241076966,19.056471336613843,0.0,4.417150937053347,6.536988378684807,0.0,24.034309019904256,0.0,2.744805910145918,-0.6195776643990913,14.395929266640849,0.0,1.9075450890232637,0.0,0.125,20.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,2.785820000000001,75.98350000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
c1ccc2c(c1)CCCN2c1nc(N2CCOCC2)nc(N2CCOCC2)n1,5.510603120507973,5.510603120507973,0.7087812596087307,0.7087812596087307,0.7936263917618617,382.4680000000002,356.2600000000001,382.211724072,148.0,0.0,0.2360418766651703,-0.3777738669995476,0.3777738669995476,0.2360418766651703,0.6785714285714286,1.25,1.8928571428571428,16.48025687563154,10.02286383354758,2.2513768165280656,-2.330537326806337,2.324966937538956,-2.4025669811806747,5.644846503536917,0.1207786964304307,2.7940211389982763,1.5455692647106347,783.843252478126,18.76093777724796,16.087353823738006,16.087353823738006,13.88214273316075,10.152811005746129,10.152811005746129,7.318155071450223,7.318155071450223,5.53952161607408,5.53952161607408,4.014946066955488,4.014946066955488,-2.45,6003971.440832392,17.63514061743983,7.886626308175529,3.4932543221796903,164.6509025357994,24.17345510015153,0.0,0.0,17.845017842959482,0.0,0.0,0.0,0.0,14.951935562841626,0.0,18.19910120538483,24.471461806010627,38.41116830424644,26.427527858051672,9.473725907600098,23.532404117643047,0.0,14.951935562841626,0.0,12.84164324585202,73.85103908016599,29.82891976554344,0.0,0.0,14.699729192551434,23.532404117643047,0.0,0.0,74.10324545045617,15.894547530526108,0.0,11.984273114623004,24.26546827384644,0.0,0.0,0.0,66.85000000000001,0.0,0.0,0.0,0.0,26.427527858051672,63.41044311837437,11.250837766380558,0.0,0.0,38.96519746639788,24.42566147044172,11.021206241015946,0.0,21.254824184303352,0.0,2.5655668934240365,2.2368764172335607,8.563221753194698,2.201260223212333,6.990377620949411,0.0,0.55,28.0,0.0,8.0,0.0,3.0,3.0,1.0,1.0,2.0,8.0,0.0,8.0,3.0,0.0,2.0,2.0,5.0,1.6290999999999998,107.66000000000004,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
O=C(Nc1ccccc1Cl)N1CCCN(c2nc(-c3ccccc3)ns2)CC1,12.617094976130488,12.617094976130488,0.1276033682527184,-0.1276033682527184,0.6810312845268226,413.9340000000001,393.77400000000017,413.10770894,144.0,0.0,0.3214470199929033,-0.3450075204710803,0.3450075204710803,0.3214470199929033,1.0,1.7857142857142858,2.607142857142857,35.49569234839496,10.199275623080586,2.216299148366188,-2.217470747133816,2.2506003598713478,-2.376934153698395,7.094527149335767,0.2151262336390896,3.081574799089579,1.3934695830805417,948.5338090760756,19.34672421487486,15.21500176457616,16.787427291522338,13.703509938206668,9.150783637333364,10.302144772476565,6.504232523670427,7.6417293937512545,4.616384754329334,5.722982118147441,3.117081786072947,4.039750282987076,-2.6399999999999992,3891770.118967015,18.71075723968083,8.580503668451318,4.260074176486346,172.48448013666555,15.116608065707286,0.0,5.824404497999927,5.131558479839333,0.0,6.031114512338072,0.0,4.794537184071822,9.357518502363655,0.0,54.06550936946378,18.553555759849232,43.27496372691397,10.710019588424888,4.794537184071822,39.98348576866016,0.0,14.257428233214137,0.0,6.4208216229260096,36.39572395850711,59.619936929895815,0.0,11.387855989696924,10.216698334856808,15.613481938594717,0.0,23.133426501799192,46.4675683692025,0.0,0.0,6.4208216229260096,54.59730361615449,5.022633313741326,11.387855989696924,0.0,61.36000000000001,0.0,4.794537184071822,0.0,6.031114512338072,23.79953240025004,36.029748904287416,11.532486611566677,12.13273413692322,47.36447921008175,14.590238316273258,16.584918411179725,4.49325835152009,7.542894814190838,21.332149139945624,4.331305563169948,1.6457982915114326,0.7483014730836356,17.098235225835353,0.8712223639455782,2.881279221241943,0.0,0.25,28.0,1.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,8.0,3.0,0.0,1.0,1.0,4.0,4.602700000000003,114.2187,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
CC(C)(C)c1ccc([NH+]=C2SCC(=O)N2Cc2cccs2)cc1,12.135612717742948,12.135612717742948,0.1477715535760266,0.1477715535760266,0.9281006184294576,345.513,324.345,345.10898171209,120.0,0.0,0.3205084657491991,-0.2457979458203646,0.3205084657491991,0.2457979458203646,1.173913043478261,1.9130434782608696,2.5217391304347827,32.166636293051965,9.870049576130228,2.3596338231118743,-2.1801411384114595,2.23168899251547,-2.682803783099745,8.14264265396901,-0.3558074168410677,3.1210795612534263,1.810022787512929,712.4799020411414,16.449382989376332,13.627623913592029,15.26061707544748,10.93167155601746,7.634006979696865,9.499258350605247,6.605425052125869,8.601718834744236,3.7748157547914873,5.62313876200608,2.3981545076303585,4.019106279952898,-1.59,215004.92881562604,16.274207510527287,6.494186106966433,3.8460421261307576,144.9823546390886,0.0,17.984996287342927,0.0,0.0,0.0,11.074831498929557,0.0,9.786941916707493,4.899909730850478,11.336785877934735,38.970312804456704,46.31949088633563,4.877147193701299,0.0,9.786941916707493,39.86088860093897,0.0,4.899909730850478,0.0,32.730958474381225,5.752853606746789,52.21886386663387,0.0,0.0,4.992404732635669,5.687386274683562,0.0,23.09867082732585,21.727594836526823,16.754284059381177,0.0,31.211810284470168,41.778265181235575,0.0,0.0,0.0,34.28,0.0,4.794537184071822,0.0,11.322170198748283,12.297610012659364,10.855038044261612,10.440598685398296,23.09867082732585,16.346339569778003,56.09545167401559,0.0,0.0,3.252142824499201,18.57629395126712,2.9660678405889445,2.471866608519747,0.6718063691525993,12.546728163844868,0.0,7.265094242127521,0.0,0.3333333333333333,23.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,3.0,2.8893000000000013,98.09870000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
COc1cccc(NC(=S)Nc2cc(C)cc(C)n2)c1,5.281053004535147,5.281053004535147,0.4960676492819353,0.4960676492819353,0.8458402941566439,287.38800000000003,270.25199999999995,287.10923316400005,104.0,0.0,0.1759338302420987,-0.4966877341483877,0.4966877341483877,0.1759338302420987,1.15,1.95,2.65,32.09204676114439,10.230319187866618,2.0214684821606377,-2.113356736615856,2.1686311498562363,-2.1954161757106605,7.803876027813341,0.4148071356521363,2.369967761953903,2.0442553262981047,608.0157328233128,14.535169427003234,11.72781179156544,12.544308372493166,9.562881945713372,6.239777919852855,6.648026210316719,4.482197266738586,4.890445557202449,2.666960433613632,2.871084578845564,1.8848768332647636,2.107297075020164,-2.14,29484.768926468507,14.272932710635605,6.341717547457934,3.9279069863426064,123.73996360802178,15.37044016181271,11.567374611118932,5.112436884724758,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.06636706846161,55.894267607971386,17.447681337993632,7.109797541277533,4.736862953800049,28.835559380290043,0.0,4.9839785209472085,0.0,13.847474399381248,17.743374749290194,47.65558189731512,0.0,5.749511833283905,15.37044016181271,11.50524905251859,5.749511833283905,12.217873443046695,17.2062129469495,0.0,13.847474399381248,11.257379486545457,36.39820241076966,0.0,0.0,0.0,46.18,0.0,0.0,0.0,0.0,5.112436884724758,28.512140372347957,0.0,7.109797541277533,50.2456768101509,15.617555728959871,16.954736396846744,5.170126669316334,5.281053004535147,4.386040091962711,6.678362386621316,2.964894164711084,1.5187232562778197,11.55215021096695,0.0,3.9812619781613288,1.634054904113977,0.2,20.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,3.5159400000000014,86.54840000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
COc1ccc(C(C)=O)cc1COc1ccc(Cl)cc1Cl,11.4456559856623,11.4456559856623,0.010714446365901,-0.010714446365901,0.7420117706605377,325.19100000000003,311.07899999999995,324.031999668,110.0,0.0,0.1593153928097186,-0.4963412568077379,0.4963412568077379,0.1593153928097186,1.0952380952380951,1.809523809523809,2.4285714285714284,35.49683552862652,10.07660597139405,2.0928070062408106,-2.120938811217694,2.291770114175724,-2.01744189557446,6.350367198076473,0.1012747773751975,2.455904692097336,2.2167265841999035,668.5668192622804,15.405412915006313,11.651882213734346,13.163740105771256,10.007239053047549,6.266881467782143,7.022810413800598,4.446231235816206,5.289867143028797,2.9640290824637927,3.49449575046857,1.858139292575761,2.321187693966835,-1.7099999999999995,49181.94736394125,15.674566710251868,6.831841736366554,3.897198775060642,132.94341079596828,9.473725907600098,18.105905631080727,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.20187978046503,43.32193961046029,16.149536297135317,12.13243085501886,14.26826309167192,28.985124726829973,0.0,0.0,0.0,13.530619164203545,7.109797541277533,57.5703720216463,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,23.20187978046503,12.893042487642472,6.606881964512918,0.0,22.845177367156435,36.39820241076966,10.045266627482652,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.390126910877855,27.10774178574746,5.563451491696996,6.923737199690624,43.50799995204719,0.0,0.0,32.67560568806513,10.94562938292601,11.896247326112194,11.4456559856623,0.9793490195537462,1.3822404887881083,1.1711686721078265,10.239532641024644,0.0,1.7580906003101169,1.5709747724039451,0.1875,21.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,4.783600000000003,83.79250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
CC(C)N(CCC#N)C(=O)Nc1ccc2c(c1)CCO2,12.23429752456538,12.23429752456538,0.0565838634836646,-0.1721154572940284,0.9169491127767562,273.336,254.184,273.147726848,106.0,0.0,0.3216041842583131,-0.4929567819150678,0.4929567819150678,0.3216041842583131,1.55,2.35,3.05,16.48176837848817,10.136853349817503,2.1775844338904737,-2.2566578050122525,2.275035712157476,-2.401377114357073,5.89361599583594,0.1984262703128732,2.85769230005042,2.039637521421405,534.4104303951319,14.535169427003234,11.848751973432336,11.848751973432336,9.613392202930193,6.818404867601019,6.818404867601019,5.046372399926546,5.046372399926546,3.289441204069845,3.289441204069845,2.224311269577227,2.224311269577227,-2.22,40950.73065972252,14.19464363443765,6.286951762872694,3.208026658020393,118.687393860368,14.953561288656855,5.749511833283905,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,5.261891554738487,0.0,0.0,37.61002709646307,24.69480513267011,19.0969249002312,9.53140013787187,11.718500787021634,5.261891554738487,4.899909730850478,0.0,32.730958474381225,18.468426974431825,23.762552697081823,0.0,11.81873314607618,10.05365155780638,10.481923458755384,5.749511833283905,0.0,30.12450344276201,6.4208216229260096,11.33111286753076,25.831747514004253,18.19910120538483,0.0,0.0,0.0,65.36,0.0,4.794537184071822,0.0,12.072955341486033,19.572459993351504,23.421171222590477,0.0,4.899909730850478,32.04657560476608,11.386009916798605,9.998754508538536,5.438045683940345,0.0,13.893966364323507,11.535944774221289,1.8868328241790548,0.8964770261104138,7.619518770471151,1.2132925378727148,5.015922018881525,0.0,0.4666666666666667,20.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,2.7774800000000006,76.73170000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
O=C(NNc1ccc(F)cc1)c1c(F)cccc1Cl,13.456936885865458,13.456936885865458,0.0124130763416481,-0.7167535903250191,0.8475722700831054,282.677,273.605,282.03714702800005,98.0,0.0,0.2736085702163376,-0.2983410927363095,0.2983410927363095,0.2736085702163376,1.0526315789473684,1.736842105263158,2.3684210526315788,35.49569157958952,10.17582089294027,2.146391410727116,-2.0949787347314017,2.18268592607093,-2.2985360847582523,6.334223021255319,0.0958606230883074,2.376782125593917,2.0746795156809554,581.842254017274,13.828062645816686,9.583593593818923,10.33952253983738,9.075387400469408,5.336454995647983,5.714419468657211,3.682675854461365,4.089875981201971,2.354414631849893,2.669385026024249,1.4393938063016896,1.6882232579369807,-2.14,19708.27738542476,13.29538834458379,5.666808716098972,3.199173546915407,112.71915896018658,0.0,11.63444168209179,0.0,0.0,5.907179729351506,0.0,15.646119978292592,8.78083009534964,0.0,0.0,17.667306958694127,36.39820241076966,0.0,16.273471080121883,13.575367279421462,23.195505894267583,0.0,5.425791397110385,0.0,0.0,5.425791397110385,64.68509596676138,0.0,0.0,10.85158279422077,14.468216370033202,0.0,11.600939890232516,5.907179729351506,0.0,11.63444168209179,10.357988675768818,42.46456947923127,5.022633313741326,0.0,0.0,41.13,17.541621411443295,13.575367279421462,0.0,10.586084805438322,5.687386274683562,6.06636706846161,36.39820241076966,0.0,0.0,10.85158279422077,11.600939890232516,26.131099339006084,5.74871583658801,11.754467435122198,0.0124130763416481,5.022826541110272,-1.8265223001505464,9.268111183093447,0.0,0.0,0.0,0.0,19.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,3.375100000000001,68.89890000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Nc1nnc(CSCc2ccccc2Cl)s1,6.051409683729458,6.051409683729458,0.5216143689986283,0.5216143689986283,0.927759852967857,271.798,261.718,271.000467,84.0,0.0,0.2025979401210987,-0.3736730834203294,0.3736730834203294,0.2025979401210987,1.25,2.0625,2.75,35.4956920588398,10.233634223291274,2.0270066280813968,-2.014264025865486,2.2412295866001064,-1.8395733208378464,7.973901910487175,1.0459423326575783,2.672460500241842,1.866874131838892,472.5926310208623,11.380468888623982,8.389853153258095,10.778775261132004,7.754020195423489,4.644926576629047,6.994088168945252,3.118247114941698,5.604695713228163,1.923416620071823,4.219963033424087,1.188658174556347,3.1669126362373707,-0.78,6582.2702120956565,11.698014233998917,5.5191442817536505,3.103728345201404,107.03276130432307,5.733667477162185,5.007623696852765,0.0,5.131558479839333,0.0,0.0,0.0,0.0,0.0,21.959248565993192,41.13682697355208,11.629818560158606,16.528340527234903,0.0,0.0,39.8311691973977,0.0,10.197363616602075,0.0,11.505707213493578,5.733667477162185,39.85917677613752,0.0,0.0,5.733667477162185,5.131558479839333,0.0,34.69961071755837,10.197363616602075,11.505707213493578,0.0,10.57107518854976,24.26546827384644,5.022633313741326,0.0,0.0,51.8,0.0,0.0,0.0,0.0,5.131558479839333,27.099415715784662,11.336785877934735,11.761884949391115,24.26546827384644,10.197363616602075,17.3346073673947,0.0,9.2350812372274,0.0,10.012547468575908,6.645148120211252,1.693698349710255,7.8579692687196285,0.0,0.0,0.0,0.2,16.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,3.2071000000000014,70.77240000000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
N#C/C(=C\c1cccc(O)c1)C(=O)Nc1ccc2c(c1)OCCO2,12.264590104560344,12.264590104560344,0.0632259185891666,-0.5439623488284202,0.6694500651100943,322.3200000000001,308.208,322.09535692799994,120.0,0.0,0.2658336779347246,-0.5079442682438333,0.5079442682438333,0.2658336779347246,1.1666666666666667,1.9583333333333333,2.708333333333333,16.562645175356398,10.110988239975942,2.1425671723224813,-2.184746124095828,2.322472346546442,-2.1656125529116537,6.093326018065789,-0.1119627572321672,2.592583068647556,1.7881463438017815,852.3375323433237,16.94094682093905,12.65218777828161,12.65218777828161,11.652198343190411,7.273687646333509,7.273687646333509,5.07736445994674,5.07736445994674,3.346335925576416,3.346335925576416,2.2493792269209427,2.2493792269209427,-3.46,338969.86589339335,15.436247546509057,6.751816662236839,3.4705748809425008,138.1080040025575,19.897041906447136,30.605601605171284,11.49902366656781,0.0,5.907179729351506,0.0,4.794537184071822,0.0,5.261891554738487,0.0,12.13273413692322,35.90493987237732,11.753753343145172,0.0,19.374790486512627,17.67058611086895,5.261891554738487,0.0,0.0,0.0,18.530552533032168,53.60112550099753,0.0,23.31775681264399,14.790514511606428,5.687386274683562,17.248535499851716,0.0,24.22747105321805,4.794537184071822,11.33111286753076,5.563451491696996,48.03767400930054,0.0,6.076020106833881,0.0,91.58,5.907179729351506,15.162956133651017,0.0,11.322616363353172,35.9636253619742,0.0,18.208754243757102,30.33183534230805,6.069221312792274,5.316788604006331,9.473725907600098,10.874739636025607,0.0,12.264590104560344,21.30753066876426,0.9867335560129576,0.6901685957212378,13.193435389271151,1.409792690224238,0.9396760260868722,0.0,0.1111111111111111,24.0,2.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,2.709080000000001,87.75850000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
